Sentiment,News
negative,profit tax amounted eur 565 mn eur 2329 mn year ago
negative,profit tax decreased 9 eur 1878 mn first nine month 2008 compared eur 2071 mn year earlier
negative,profit tax decreased eur 316 mn eur 500 mn year
negative,profit tax eur 40 mn eur 49 mn
negative,company profit tax fell eur 211 mn third quarter 2008 compared eur 358 mn corresponding period 2007
positive,augustoctober 2010 company result tax totalled eur 96 mn eur 05 mn corresponding period 2009
positive,finnish bore owned rettig family grown recently acquisition smaller shipping company
positive,plan estimated generate eur 5 million usd 65 cost saving annual basis
positive,finnish pharmaceutical company orion report profit tax eur 700 mn third quarter 2010 eur 549 mn corresponding period 2009
positive,finnish sampo bank danish danske bank group report profit tax eur 1523 mn 2010 eur 327 mn 2009
positive,profit tax period eur0 9 eur0 01 last year
positive,profit tax eur 54 mn eur 36 mn year earlier
negative,11 august 2010 finnish measuring equipment maker vaisala oyj hel vaias said today net loss widened eur4 8 first half 2010 eur2 3 corresponding period year earlier
negative,finnish power supply solution system provider efore oyj said net loss widened 32 mln euro 42 mln first quarter fiscal 20062007 ending october 31 2007 900000 euro 12 mln period fiscal 200506
negative,adp news apr 22 2009 finnish business information system developer solteq oyj hel stq1v said today net loss widened eur 189000 usd 245000 first quarter 2009 eur 10000 per
negative,salonen added data show producer pulp inventory north america declining
negative,elcoteq group recently announced last three month previous year brought major loss half billion kroon eur 32 mln fifth quarter running
positive,current year raute expects net sale increase operating result positive
positive,turnover surged eur61 8 eur47 6 due increasing service demand especially third quarter overall growth business
positive,result company currently anticipates net sale increase operating result positive
positive,upm delivery increased third quarter 4 percent efficiency operation improved chief executive jussi pesonen said
positive,global sport equipment maker amer sport corp whose brand include atomic salomon wilson saw 64 percent increase thirdquarter net profit euro 474 million 65 million strong sale cost cut
positive,due rapid expansion market share tallink term passenger carriage tallinna sadam port tallinn totaled 55 percent november 457 percent november 2005
negative,cash flow operation recent quarter also reached eight year low
positive,earnings per share eps amounted eur0 98 loss eur0 02
positive,earnings per share eps eur0 03 loss eur0 083
positive,operating profit totalled eur 04 mn operating loss eur 08 mn yearonyear
positive,operating profit totalled eur 70 mn loss eur 40 mn second quarter 2009
positive,operating result including nonrecurring item rose eur 146mn loss eur 267mn 2009
positive,tiimari finnish retailer reported geenrated quarterly revenue totalling eur 13 mn 4th quarter 2009 eur 03 mn loss 2008
positive,earnings per share eps amounted eur0 03 loss eur0 08
positive,operating profit totalled eur 58 mn loss eur 17 mn fourth quarter 2009
positive,operating profit eur 06 mn loss eur 19mn year earlier
positive,investment operational change enable additional optimisation working hour thereby cost saving 7 9
neutral,shareholder full name id code petri ailus born 1591966 information please contact isto hantila ceo tel 358 9 591 8342
positive,9 september 2010 finnish stationery gift retailer tiimari hel tii1v said today net sale rose 2 yearonyear eur5 7 august 2010 driven growth finland demand baltic remained weak
positive,1429 cet monday share bavarian nordic climbed 121 dkk250 stock exchange copenhagen lost 741 past month
positive,example net sale increased 59 first quarter ebitda increased negative eur 02 mn first quarter 2009
negative,growth rate paying national debt extremely painful
positive,customer satisfied basware invoice automation solution extends implementation new geography
positive,separating side business able faster expand develop tapro retail network
positive,according viking line managing director nilserik eklund company board director satisfied viking line performance
positive,combining deep domain expertise application service management asm outsourcing service offering proved winning combination
positive,finnish construction company yit oyj said november 13 2007 70 mln euro 1028 mln contract construct new office building local property company tapiola real estate oy
positive,major order india comptel corporation received significant longterm order mediation provisioning solution used leading operator india
positive,olvi posted strong set figure first six month year
positive,operating profit improved 27 eur 5798 mn eur 4572 mn 2006
positive,standardised service met positive reception among customer well itella
positive,performance second half 2009 exceeded expectation
positive,ponsse project forest machine market improve expected 2010 previous year
positive,ragutis based lithuania secondlargest city kaunas boosted sale last year 223 per cent 364 million liter
positive,raisio bid buy glisten winwin deal company chairman uk snack firm told justfood today 10 february
positive,aim annual improvement ruukki construction operating profit eur 3 million usd 41 starting 2009
positive,transaction positive impact around eur2m earnings ruukki recognize fourth quarter year
positive,combined activity create value shareholder good employee customer
positive,trend sport leisure market favorable first month year
positive,27 january 2011 finnish solution provider affecto oyj hel afe1v said today eur1 2 usd1 6 contract stateowned lithuanian social insurance institution sodra
positive,finnish construction group lemminkñinen awarded two road building contract lithuanian transport administration
positive,finnish flexible packaging manufacturer suominen corporation report net sale eur 545 mn first quarter 2008 compared eur 543 mn year earlier
positive,finnish metso paper awarded contract rebuild sabah forest industry sfi pulp mill sabah malaysia
positive,finnish outokumpu technology awarded several new grinding technology contract
positive,finnish rautaruukki awarded contract supply install steel superstructure partihallsfârbindelsen bridge gothenburg sweden
positive,according atrium president ceo matti tikkakoski company swedish operation significantly improved first quarter
positive,according nordic financial group nordea analyst sami sarkamies make nokia portfolio competitive
positive,arvo vuorenmaa loviisa plant general manager said application new licence standard procedure quite confident approval granted
positive,basware ceo ilkka sihvo comment conjunction interim report whole basware succeeded well second quarter 2007
positive,cision say sale return uk operation profitability
positive,citigroup inc nyse c announced global transaction service gts business awarded new mandate finlandbased pohjola bank group
positive,department store sale improved 14 eur 10706 mn
positive,finland national carrier finnair plc carried record 85 million passenger 2005 increase 45 percent previous year airline reported tuesday
positive,finnair plc carried record 88 million passenger 2006 increase 35 percent previous year finnish national carrier reported tuesday
positive,finnish consulting engineering group poyry plc omx helsinki poy said wednesday 1 october awarded contract tanqia dibba fzc ownerengineer wastewater system dibba emirate fujairah uae
positive,finnish handling system company cargotec oyj hel cgcbv said today eur 13 million usd 166 contract deliver macgregor hatch cover ship ordered norwegian shipowner grieg shipping
positive,finnish steel maker rautaruukki oyj ruukki said july 7 2008 90 mln euro 141 mln contract supply install steel superstructure partihallsforbindelsen bridge project gothenburg western sweden
positive,however broker gave outperform recommendation stock
positive,last year sysopen digia invested ibm product knowhow building portal trading place system successfully implemented customer solution supported
