Sentiment,News
positive,operating profit totalled eur 830 mn eur 235 mn yearonyear
positive,production capacity increase 36 000 85 000 tonne per year raw material continue recycled paper board
positive,profit period increased eur 29 mn eur 105 mn
positive,profit per share eur 103 eur 087
positive,return capital employed rose 48 percentage point 196
positive,revenue july september grew 21 percent euro 23 billion finnish company said thursday
positive,revenue grew 1 percent euro742 2 million u 964 million euro735 million
positive,ruukki order book end 2010 30 yearonyear 10 quarteronquarter
positive,ruukki signed contract norwegian company veidekke entreprenor
positive,sale finland rose 39 international growth 07
positive,sale security system packaging increased slightly
positive,stora enso thirdquarter pretax profit doubled eur 197mn
positive,strongest growth seen new market russia czech republic slovakia
positive,airline ordered nine airbus a350900 aircraft delivery 2011 becomes lead airline latest variant rollsroyce trent series engine called 1700
positive,company intensifying smelter operation increasing annual production capacity 230000 tonne copper
positive,company market share continued increase
positive,company scheduled traffic measured revenue passenger kilometre rpk grew 2 nearly 3 passenger carried scheduled flight february 2009
positive,company said investment new market area resulted sale increase sweden poland russia lithuania
positive,disposal autotank also strengthen aspo capital structure commented gustav nyberg ceo aspo
positive,earnings per share quarter came 025 eur 020 eur quarter year earlier
positive,economic occupancy rate sponda property portfolio rose 912 888 2006
positive,finnish supplier bssoss va telecom operator tecnotree received expansion order worth total u 73 mn convergent charging next generation messaging solution latin america company announced without specifying operator placed order
positive,group 12month operating profit grew 31 percent 3378 million euro
positive,growth activeness talentum customer started end 2009 continued reporting period company stated
positive,growth net sale first half 2008 28 compared first half 2007
positive,pretax profit group life insurance business increased eur 36 million eur 27 million
positive,pretax profit group life insurance business increased eur36m eur27m
positive,total delivery volume paper business 2010 1155000 tonne 1132000 tonne 2009
positive,value firm forestry holding increased sek 36 bn
positive,new deal strengthened partnership telemig celular tecnomen started since beginning telemig prepaid operation
positive,turnover rose eur21m eur17m
positive,xerox stora enso teamed tailor igen3 shortrun ondemand packaging market
positive,yit construction town riihimñki signed lease contract whereby town occupy travel centre office facility
positive,upgrade intended raise network capacity 450 mhz 630 mhz several city enabling bidirectional service digital television well broadband data
neutral,finnish company stockmann signed contract company technopolis
neutral,according notice skandinaviska enskilda banken ab publ helsinki branch 10 august 2009 divested total 11958000 alma medium share ilkkayhtyma oyj kaleva kustannus oy condition agreement made company 1 july 2009 fulfilled
neutral,previously announced geosentric oyj entered financing agreement lead investor june 30 2010 enabling company receive financing aggregate amount 6m
neutral,time market automated liquid handling device already larger pipette according biohit
neutral,efore ceo reijo maihaniemi said company developed already delivered power supply unit respective system based technology chinese sector company zte corp 000063
neutral,finnish talvivaara mining co hel tlv1v said thursday picked bofa merrill lynch jpmorgan nyse jpm joint bookrunners planned issue convertible note worth eur250m usd332m
positive,lead production turn increase 60000 tonne 2009 would twofold increase current capacity level zahariev said
neutral,lemminkainen oyj said signed credit agreement nordea bank sto nda pohjola bank hel poh1s sampo bank hel samas svenska handelsbanken sto shb
neutral,pohjola could increase stake 45 2013
neutral,scandic feed also diversify tosno product portfolio
positive,separately yit corporation austrian firm e ag last week signed agreement sale e building system service business germany austria poland czech republic hungary romania eur 55 mln
neutral,agreement jm one series contract teliasonera signed recent month residential construction real estate management company sweden
positive,company intends raise production capacity 2006
neutral,estimated value contract eur12 4 vaisala headquartered helsinki finland develops manufacture electronic measurement system meteorology environmental science traffic industry
neutral,mall part baltic pearl development project city st petersburg baltic pearl cjsc subsidiary shanghai foreign joint investment company developing home 35000 people
neutral,new facility known technopolis pulkovo introduce russian market entirely new concept creating operating growing commerciallyfunded science technology park support growth knowledgeintensive company
positive,thereby company expand offering north central south america
positive,member partner use mostly apparent increased efficiency result service observes perttu puro tradeka
neutral,vacon control 5 company via investment fund power fund eur 10 usd 139
neutral,order included wartsila order book second quarter company added
neutral,management decided end 2005 increase cathode copper capacity
neutral,4 complete name shareholder otto henrik bernhard nyberg 5 information amount share transferred corresponds 568 total number share aspo plc
neutral,data processing unit collect data calculates rvr value provides data user via various interface
negative,tinyurl link take user scamming site promising user earn thousand dollar becoming google nasdaq goog cash advertiser
neutral,alexandria va march 28 pertti salmi hanna vuolteenaho oulu finland sami viitasaari ii finland developed ornamental design handset u patent trademark office announced
neutral,alexandria va oct 3 markka oksanen harald kaaja helsinki finland juha salokannel kangasala finland arto palin viiala finland developed system providing communication security
neutral,earlier reported nokian tyre building plant town vsevolozhsk russia leningrad region annual production capacity 4 million tire
neutral,biohit inc expanded mline family pipettors addition new 110 ml volume range
neutral,capman finnish alternative asset manager made acquisition helsinkifocused vehicle real estate fund fund bought sevenstory office built 1973 underwent refurbishment end 1990s
